ax_mean,ax_var,ay_mean,ay_var,az_mean,az_var,gx_mean,gx_var,gy_mean,gy_var,gz_mean,gz_var,mag_mean,mag_var,label
-0.006140109,0.001532596,0.004456472,-0.005563234,-0.047803929,0.002804406,5.2703166995909024e-05,4.739667816945522e-05,8.784294428078258e-05,0.000909217,0.005395873,0.000628466,0.013894347335381675,5.4799832616133186e-05,HANDMOVE
-0.005737673,0.001840419,0.004246835,-0.005748125,-0.0109399,0.004596419,1.3257300273262508e-05,7.955052047342741e-06,4.1214976479715557e-05,0.000309307,0.000294888,5.688444401714645e-05,0.009956087,1.7647304587943946e-05,HANDMOVE
-0.004931099,0.001624287,0.0041809,-0.018113803,-0.015098625,-0.001557473,2.5956833156693708e-05,1.0178824303890863e-05,6.16692471302126e-05,0.001541515,0.001516026,0.000105958,0.010612098373101765,2.9622242082519902e-05,HANDMOVE
-0.004800192,0.001922514,0.004019743,-0.023546353,-0.032752593,-0.00339341,7.239804724243755e-05,1.9985761195493697e-05,8.637564511190638e-05,0.003011118,0.005736163,0.000814667,0.012218581397200213,7.236195931608937e-05,HANDMOVE
-0.009929417,0.008181618,0.010156371891498555,-0.159291005,-0.146700378,0.071115592,0.015800230309475857,0.004479852,0.00783782,0.29365976025866797,0.18273873462395862,0.13834081641539903,0.080730577,0.021869159772290547,HANDMOVE
-0.005766507,0.007054968,0.006029249,-0.090595081,-0.082648523,0.051132068,0.016674832622929365,0.005145216,0.010292625904697615,0.3921060412922822,0.3041847305773084,0.16381539513476642,0.1127431279563571,0.019521039,HANDMOVE
-0.002672765,0.003275051,-0.000735439,0.113610906,0.058435727,-0.013250923,0.001128749,0.000956471,0.002865318,0.080782874,0.11562355963180686,0.028165813,0.059475132,0.001431658,HANDMOVE
-0.005640373,0.00325649,0.002869389,-0.002367711,0.00613834,0.032444602,0.00088603,0.000401416,0.001172338,0.029873105,0.021204043204030718,0.010892000948872493,0.044547464876517576,0.000525959,HANDMOVE
-0.00235826,0.000918791,0.004339099,-0.019736937,-0.005980035,0.015581487914314483,0.000928262,0.000223407,0.001319537,0.034707001385667534,0.023677687886423885,0.011300592322637922,0.040383864,0.000865583,HANDMOVE
-0.003560471,0.002418121,0.005593849,0.060462705,-0.014460564,-0.007487586,0.000311404,0.000135245,0.000621757,0.014891407103997912,0.011405275768694966,0.004519403,0.024520001659270475,0.000516991,HANDMOVE
-0.005169163,0.001499654,0.004807172,-0.097503496,0.014610477504320464,0.015617936,0.001125904,0.000532815,0.002658544,0.14720783469057433,0.11706344452464053,0.033578993773073766,0.042204905,0.002588087,HANDMOVE
-0.000511391,0.004591422,0.004365693,-0.121214199,0.011977604052517582,-0.030598259,0.003974846,0.00285257,0.005123,0.21528104508383236,0.15938891304119285,0.072257383,0.087209317,0.004385353,HANDMOVE
-0.004267403,0.006034849,0.00906741,0.030993128444533787,0.022518345350399614,-0.018263164,0.006867211,0.003140824,0.006934887,0.20786207421530287,0.1133410743485831,0.15635484785611828,0.11165319314141488,0.004613334,HANDMOVE
-0.007560128,0.000891876,0.007138032,-0.002685041,0.031279378,0.006810697,0.004730228,0.002112177,0.005086176,0.1897220692401086,0.15113448209645264,0.16298573227226157,0.085787332,0.004678018,HANDMOVE
-0.004556105,0.001063458,0.002187788,-0.007083405,-0.009539909,-0.022374833,0.000830595,0.001326078,0.000793663,0.060925717,0.083036761,0.046194039011066994,0.036229292,0.00166445,HANDMOVE
-0.00524932,0.001868717,0.003772968,0.019976273,0.003368093,-0.008944476,0.000129218,4.8495516746218084e-05,0.000302934,0.006339837,0.001980695,0.000954043,0.018605011979285043,0.000179783,HANDMOVE
-0.004522253,0.000782854,0.004842792,0.009414934,0.005827149,-0.002217784,8.610290545040757e-05,3.1483723817863275e-05,0.000192665,0.004782059,0.001480286,0.00079333,0.015120725,0.000126132,HANDMOVE
-0.004177876,0.000919536,0.005176373,-0.000144075,-0.000988989,0.005172655,3.350055257126647e-05,1.174942199360034e-05,4.835222655498573e-05,0.00281206,0.000132166,0.000546179,0.010749604529192356,2.314323948499627e-05,HANDMOVE
-0.004206457,0.001431895,0.00472574,-0.013335308,-0.003939064,-0.000664273,3.198994879424234e-05,8.433513861773005e-06,2.9420243313901755e-05,0.000557443,4.4761197326347665e-05,0.000338125,0.009483549,2.198322273366048e-05,HANDMOVE
-0.003467984,0.001519786,0.004577983,-0.005350758,-0.001337198,-0.002819136,4.370079455261095e-05,9.16240052153068e-06,4.28015245289039e-05,0.00063363,4.558440245717673e-05,0.000274178,0.0101259,2.842546658078422e-05,HANDMOVE
-0.002401306,0.001527059,0.004346775,-0.00163662,-0.001925067,0.004160335,9.127057283180486e-05,2.6227023249631632e-05,0.000120016,0.002094406,0.000748004,0.000729611,0.013312428651841847,8.728586411258933e-05,HANDMOVE
-0.002214042,0.001679665,0.004205609,0.006225312,-0.001572847,0.000459784,7.547244817409285e-05,2.3237335812417134e-05,9.384199621494025e-05,0.001540964,0.000729139,0.000658757,0.011353961247198336,8.904974805687246e-05,HANDMOVE
-0.001900647,0.001408769,0.004141712,0.002544794,0.000678134,0.003719722,2.3603881449069178e-05,6.96177191690967e-06,2.423912532257267e-05,0.000191669,2.0760893778712805e-05,0.000292729,0.008016104,1.3297727090956894e-05,HANDMOVE
-0.001978944,0.001847043,0.004424575,-0.003529103,-0.000121234,0.002272004,1.8622458089157487e-05,7.78847489336824e-06,3.232067442094217e-05,0.000294777,2.2956659367382707e-05,0.000340062,0.008450275,1.4229103797993772e-05,HANDMOVE
-0.002156714,0.002009609,0.004241613,-0.006992996,-0.001108247,-0.008870988,1.597384089534507e-05,7.146568347843482e-06,2.4514993006648655e-05,0.00023896,3.0513934808528157e-05,0.000120711,0.007780979,1.3772985430573038e-05,HANDMOVE
-0.001721307,0.001482551,0.003839557,0.000746759,0.000797362,0.005082146,1.5147756739459736e-05,8.236997922299752e-06,2.196145507480738e-05,0.000211845,2.939350433365654e-05,0.000228506,0.007047198,1.5586264374286165e-05,HANDMOVE
-0.004512686,-0.001705071,-0.005079697,0.10795537974103354,-0.122944174,0.1320595113560557,0.001343316,0.003655384,0.004046923,0.2110260559224156,0.074343815,0.063560944,0.060036949,0.005490263,HANDMOVE
0.002124003,0.009771283,0.000921184,0.21441113027161918,-0.051189103,-0.010934767,0.004945973,0.011496023062804794,0.011539517117349098,0.3743755679874755,0.4020584473120058,0.30351892258443314,0.13803790249300538,0.009027888,HANDMOVE
0.004119836,0.011957360506057729,0.009549274,0.1300529743777588,0.11702966215321794,-0.128728261,0.00441627,0.008560589,0.007863992,0.24378646085931974,0.3592194531767281,0.22326588477799092,0.10723052715928444,0.009593605,HANDMOVE
-0.004836261,0.000372153,0.002630219,0.029383150951471163,0.06239507,-0.038706296,0.000977752,0.00083059,0.000709485,0.07669087,0.064686246,0.022967361854568838,0.039596753,0.00098037,HANDMOVE
-0.003193302,0.002488915,0.003144037,0.002470849,0.003921881,-0.024447349,0.000255152,0.000109263,0.000543114,0.022190110960695116,0.01695562,0.009707896,0.026598122,0.000226346,HANDMOVE
-0.001768772,0.002936086,0.004270471,-0.013999599,-0.013530512,0.019520775608252727,0.000121179,4.8344626819582726e-05,0.000434204,0.009625851,0.007073619,0.002937623,0.019355182940829652,0.00025909,HANDMOVE
-0.003209913,0.00201465,0.004677274,-0.010837371,0.012367927,-0.004437576,1.975852053836105e-05,6.802655881464641e-06,0.000157865,0.002889225,0.002056658,0.000546573,0.010601690105774528,0.00010827,HANDMOVE
-0.00572074,0.000870413,0.003642119,-0.055611728,0.027484164061024767,-0.00807194,0.000138249,0.000222895,9.400228579371901e-05,0.017998876842735215,0.036990202,0.001841026,0.012583624116311358,0.000343549,HANDMOVE
-0.004297669,0.001719158,0.004049411,-0.065955924,-0.010971649,-0.013413833,0.000214849,0.000268248,0.000200203,0.035251378,0.048997147773009696,0.003474934,0.018005524,0.000396925,HANDMOVE
-0.002863392,0.002902369,0.005326596,0.011011471727397283,-0.028230531,-0.015307881,9.326855219961343e-05,5.158618969793414e-05,0.000234987,0.022208929846587094,0.012693226731776232,0.001823626,0.017343928862125144,0.000124025,HANDMOVE
-0.005478511,0.002279199,0.004157509,0.026210901222657405,0.003260837,-0.008570574,1.8383792084693896e-05,7.872118244362827e-06,0.000135658,0.003742105,0.001937748,0.000192086,0.012718266280057266,5.265323027665515e-05,HANDMOVE
-0.005316802,0.002276209,0.003767933,-0.008710603,0.014502832810976536,-0.000237423,6.264457350861804e-06,2.9246682604177738e-06,3.784481295582512e-05,0.001762834,0.001198619,9.05804904024411e-05,0.009161094,1.075512952168989e-05,HANDMOVE
-0.004330139,0.002519366,0.003542086,-0.021181914,0.002569201,-0.00329515,4.894795717282259e-06,2.916897633782822e-06,2.086920602750702e-05,0.000325418,0.000734586,0.000129848,0.00763013,8.105702023103952e-06,HANDMOVE
-0.002851204,0.003157482,0.002503611,-0.020415555,-0.013942274,-0.009967748,4.049815337923616e-06,2.1868877333105084e-06,1.9087879849062004e-05,0.000254061,0.000205342,5.6192351492892e-05,0.00662299,5.827717392120493e-06,HANDMOVE
-0.002360451,0.003267905,0.002107719,-0.01162284,-0.006395481,-0.000684938,4.620182898943981e-06,2.3167897404885424e-06,2.455742199329833e-05,0.000636777,0.000363718,0.000108723,0.006815121,5.741934174679431e-06,HANDMOVE
-0.002069636,0.003327206,0.002927613,-0.007748497,-0.008655966,-0.002900713,2.5019821665928272e-05,6.99299744634447e-06,9.646886387050463e-05,0.000783429,0.001385085,0.000388803,0.009751382,5.731683495290577e-05,HANDMOVE
-0.002126861,0.003648228,0.002298484,0.010399472084827735,-0.015698572,-0.010836467,0.00081361,0.000773669,0.001023407,0.016551679,0.052289660600829596,0.00932149,0.035204159,0.001394469,HANDMOVE
-0.003504236,0.00314204,0.001464806,0.018539221256505704,0.018884037,-0.003565775,0.001182716,0.001075439,0.001668439,0.030228148,0.083020435,0.010905932,0.050473612,0.001403307,HANDMOVE
-0.003151098,0.002936554,0.002149863,-0.014497866,0.031847332606557754,0.001244251,0.000482596,0.000337877,0.000858311,0.017806998,0.035899330979632625,0.002538765,0.0313686,0.000717969,HANDMOVE
-0.001983698,0.003136479,0.002850229,-0.018123383,0.00408327,-0.001832971,0.000108503,4.6197147855890364e-05,0.000179316,0.004782784,0.005300375,0.000888093,0.016102485903097638,9.662234602506049e-05,HANDMOVE
-0.003414093,0.00298299,0.003148264,-0.009381639,-0.02827765,-0.014186242,3.80417960680321e-05,2.6290961556288305e-05,0.000104023,0.004255933,0.003485672,0.000842946,0.012404624,4.494704686662744e-05,HANDMOVE
-0.004394754,0.003077485,0.002872342,-0.016419229,-0.023601124,-0.009074137,2.5250655006759556e-05,2.7330634962769617e-05,9.316082810673913e-05,0.003326037,0.003840635,0.000859602,0.011533772724537046,4.974932501259057e-05,HANDMOVE
-0.004141545,0.003072053,0.003178363,0.005529003,-0.004399314,0.001817575,1.9884013572985358e-05,3.225394324818541e-05,0.000126924,0.001976712,0.001357857,0.000143753,0.012516051616201148,5.9102496396421036e-05,HANDMOVE
-0.003694925,0.002019811,0.001358187,-0.006512378,0.007155755,0.018766016822773967,0.001167314,0.000526947,0.003277818,0.050142342676935625,0.20090787229300053,0.011062492190448858,0.04526939,0.002942339,HANDMOVE
-0.006503203,0.003398907,0.005322885,0.012885247587691996,0.050524191,0.018849599726963782,0.001327639,0.000602855,0.003429249,0.061121164,0.22055141385997035,0.014613094592055008,0.053062408,0.002626301,HANDMOVE
-0.006748835,0.003917697,0.00503046,0.025451080114580686,-0.013114137,-0.014342124,0.000561158,0.00018453,0.000712564,0.032649049,0.049548742397817654,0.005697304,0.032502036,0.00048807,HANDMOVE
-0.00528277,0.002980592,0.002923125,0.021159731468651435,-0.028957592,-0.010736142,0.000770874,0.000167642,0.000764232,0.028687151662935104,0.29446846623799455,0.008294299,0.034289617399428415,0.000572306,HANDMOVE
-0.006378612,0.003127725,0.005146792,0.051812697395216656,0.046223441269248725,0.020385371318552628,0.00048159,0.000121865,0.000437089,0.011540491737816643,0.354904214,0.008221832,0.028323437713577152,0.000315285,HANDMOVE
-0.006852983,0.002792243,0.003994341,0.027361612911336108,0.016628774,0.014313651125412441,0.000135799,6.377865520397656e-05,0.000183181,0.005659826,0.096522984,0.002620194,0.018840311742969986,9.851568480342352e-05,HANDMOVE
-0.008149436,0.003090603,0.004889994,-0.004201377,-0.029058795,-0.003853261,4.416686144400054e-05,1.7282280406994687e-05,5.4925652938155116e-05,0.000896965,0.008873768,0.00035872,0.013597591130225519,3.1357478825801e-05,HANDMOVE
-0.008941081,0.002966956,0.004089554,-0.025013434,-0.038497568,-0.003416332,9.244631477026808e-05,3.0539953412248e-05,7.639047095976793e-05,0.002352042,0.011228215378802133,0.000312512,0.015349154466085212,6.925040830670789e-05,HANDMOVE
-0.010093055,0.003551148,0.003910003,-0.001023382,0.020751662,-0.010314755,0.00018103,5.895501610784839e-05,9.914664127790793e-05,0.005172137,0.036096375,0.000624962,0.018745182369239832,0.000117518,HANDMOVE
-0.010547381,0.003512977,0.003980611,0.003650182,0.015806138413026957,-0.004968685,0.000106016,3.453930218714529e-05,6.718158917395888e-05,0.003093827,0.026696048629450027,0.000508231,0.016300816404000405,8.145392977609895e-05,HANDMOVE
-0.011430447,0.003748375,0.003510938,0.002016022,-0.019065232,-0.001172813,5.11655151949162e-05,2.040782323485444e-05,6.762741960913114e-05,0.003502798,0.005551131,0.000394139,0.015415825893605488,5.8585194061397786e-05,HANDMOVE
-0.011560198,0.004081266,0.00305335,0.030971415746025733,-0.006035334,-0.002407282,8.66437141900958e-05,3.263974730793089e-05,9.829207788147942e-05,0.005600916,0.005642151,0.000427452,0.016992763215412893,8.843938628921863e-05,HANDMOVE
-0.009877293,0.003238909,0.002174706,0.017874196,-0.019034304,0.002292677,0.00010298,2.7451565646307942e-05,0.000107103,0.003523361,0.002875415,0.000238215,0.016216657414047476,8.733497879416279e-05,HANDMOVE
-0.012188513,0.004135538,0.004046686,0.010759033,0.013948521094862382,-0.004145627,0.00023915,6.498957852389085e-05,0.000182016,0.003074141,0.015750292479978875,0.001331163,0.022538514382102127,0.000160209,HANDMOVE
-0.014002998,0.004538493,0.00230883,0.014074428,0.019877409802284092,0.002560404,0.000252435,6.822166639635793e-05,0.000270618,0.007296645,0.022900087294342092,0.001703195,0.025486905495999745,0.000163705,HANDMOVE
-0.013140144,0.003555108,-0.000538675,-3.07E-06,-0.012084207,0.007585488,0.000117633,2.8155807830763296e-05,0.000246769,0.006479388,0.012244258,0.000510777,0.021546365552480427,0.000113904,HANDMOVE
-0.013979547,0.003557053,0.003443058,-0.027373425,-0.02335431,-0.005268682,0.000112639,2.5704554145513916e-05,0.000195565,0.00627438,0.003927405,0.000292412,0.021224974,0.000103344,HANDMOVE
-0.014557124,0.003582975,0.004061538,-0.075295584,-0.000670796,-0.007611734,0.000175126,7.718812227795757e-05,0.000261963,0.048362551,0.023939052593349483,0.002080051,0.024349232,0.000162635,HANDMOVE
-0.015323226,0.003779275,0.002032581,-0.028026576,0.019817677197861473,0.000650823,0.000107662,6.82347890812657e-05,0.000215421,0.051470278588765676,0.023010981,0.002119219,0.022798685622672957,0.000124753,HANDMOVE
-0.015146892,0.003825126,0.002161218,0.033014231773558986,0.011652503427685576,-0.001624548,1.4589342069270205e-05,5.301634759641109e-06,5.8652213433209684e-05,0.003566019,0.000939452,0.000316065,0.017346080505686923,2.6387481108456818e-05,HANDMOVE
-0.011213909,0.003217366,0.006403205,-0.020147621,0.010376292,-0.023642636,4.635016749223976e-05,8.04330672219842e-06,0.000110831,0.007466709,0.005240058,0.002005773,0.016747699845106098,6.184339078706567e-05,HANDMOVE
-0.007376317,0.004444034,0.004113649,-0.051472846,0.020512964344816267,-0.00148956,0.001431203,0.001074943,0.001415714,0.063375779,0.087922186,0.04954852,0.04685558,0.001817497,HANDMOVE
-0.007983367,0.004297417,0.000785945,-0.072523074,-0.018681395,0.022176300087012355,0.001610301,0.001178311,0.001843231,0.079993482,0.12659980108695443,0.049117538,0.056419802,0.001531468,HANDMOVE
-0.007741493,0.003649414,0.003689095,-0.064762806,-0.000305413,-0.004629081,0.000899311,0.000747412,0.001718794,0.056372017,0.10819564258900259,0.018658328,0.049584102,0.000993793,HANDMOVE
-0.008174429,0.004461194,0.004081413,-0.014436901,0.016054839880671357,-0.015152477,0.001092003,0.000758172,0.002362128,0.068162468,0.094839412,0.020181124,0.05788673,0.000964812,HANDMOVE
-0.010237836,0.003739365,0.003680174,0.015870891672093424,0.002031727,-0.0028019,0.000493631,0.00020016,0.001436496,0.04441073,0.045194931,0.004995987,0.040357660800320286,0.000633886,HANDMOVE
-0.011970199,0.004074261,0.001371718,0.021266351379454144,0.036515282,0.008254538,0.000188923,0.000124023,0.000735455,0.028706805683477533,0.030538717,0.003037192,0.030702295348684277,0.000267537,HANDMOVE
-0.012938141,0.003904228,0.001809754,-0.003918885,0.021444188,-0.000289418,0.000332083,0.000157171,0.000759812,0.036531945,0.037223934,0.005377192,0.033819525,0.000291219,HANDMOVE
-0.010913318,0.002130083,0.005500917,-0.039966386,-0.026026337,-0.011728842,0.0005353,0.000252911,0.000886343,0.046073088,0.039857225,0.005227124,0.038192051467686984,0.00036982,HANDMOVE
-0.012514658,0.002762781,0.003807721,-0.045057042,-0.001243545,-0.033863869,0.001318518,0.001666553,0.001447418,0.064852972,0.076133447,0.017163822629111942,0.053859254155922735,0.001710418,HANDMOVE
-0.012354067,0.003983907,0.001804994,0.010144663057290013,0.035098714,-0.012218145,0.001073853,0.001548191,0.000919928,0.046055529,0.057455655649803955,0.017180514826295172,0.042475789,0.001909531,HANDMOVE
-0.011186764,0.003156337,0.003618008,0.015766866,0.005190937,0.018283385440008695,6.797061943862998e-05,3.697699252131867e-05,0.00016587,0.010718294220708392,0.00455517,0.001341726,0.019582295552017424,3.5547439007408073e-05,HANDMOVE
-0.012418161,0.002530829,0.002774239,-0.026485896,-0.001452263,0.005271993,4.4548569171931064e-05,3.8632944063764865e-05,0.000174632,0.004226843,0.00275491,0.000431639,0.019471085,4.700300230104696e-05,HANDMOVE
-0.012109961,0.002569679,0.003239086,-0.037148847,-0.000533739,0.008342498,9.165021431740294e-05,9.564549050387052e-05,0.000408736,0.017703689535684047,0.003923036,0.001505761,0.023617750007871773,0.00020198,HANDMOVE
-0.012293977,0.002541197,0.004002394,-0.02376448,-0.000697792,-2.26E-05,7.215757710109705e-05,7.399417363602994e-05,0.000346058,0.016727825,0.003563357,0.001570722,0.021501929919829653,0.000203496,HANDMOVE
-0.011408498,0.002387916,0.003401859,-0.017937905,-0.005973578,-0.003222988,2.82922993441501e-05,1.4642802276382621e-05,5.926390476388457e-05,0.002094635,0.001252296,0.000396025,0.015010838,2.430234346462255e-05,HANDMOVE
-0.009963352,0.002707806,0.00335748,-0.020981569,-0.029459431,-0.000899631,2.2505312103194575e-05,1.4112900515170575e-05,5.590444029505991e-05,0.001857009,0.002561882,0.000418211,0.013697157077919589,2.2783801324532024e-05,HANDMOVE
-0.008499649,0.004141986,0.000174981,0.007702178,-0.015760665,-0.018961336,0.000131542,0.000562984,0.001173421,0.017799808610886883,0.017008491756169315,0.008133221,0.027688592964185296,0.00119072,HANDMOVE
-0.010425376,0.003222373,0.000592092,0.076069024,0.044325772,0.004880825,0.000233466,0.000618014,0.001633163,0.032569894780679426,0.022198458092489375,0.011495109,0.037389861346295176,0.001206065,HANDMOVE
-0.010894926,0.002239294,0.007469245,0.022094294978305694,-0.020125742,0.030298221032135163,0.000252479,0.000147691,0.001267766,0.052735197687479855,0.057333926153293226,0.0040357,0.036182896,0.000538237,HANDMOVE
-0.009839196,0.0039421,0.00707756,0.041130341,0.008355723,-0.023075908,0.000279311,0.000184585,0.00170542,0.10756179780394821,0.083146876,0.005942997,0.041457969,0.000612995,HANDMOVE
-0.009554737,0.003531748,0.003426197,0.042534832,0.03157626,-0.012676645,0.000292377,0.000160587,0.001196471,0.084073845,0.039375130572050596,0.007111437,0.035244990685923655,0.000522731,HANDMOVE
-0.008068654,0.001161873,0.007247001,-0.048431744,-0.012695051,0.007175286,0.000491663,0.000248754,0.003054259,0.10093349343829354,0.095849316,0.005422683,0.043117574,0.002054522,HANDMOVE
-0.010307309,0.004473563,0.005262395,-0.014875394,0.033049391,0.018996705031022437,0.00166855,0.002744742,0.00439792,0.22917465640796855,0.21919173132376435,0.044948449940087946,0.07416784,0.00346429,HANDMOVE
-0.009397287,0.005267743,0.006360251,-0.012257456,-0.00142368,0.074774768,0.001706014,0.002783064,0.002226631,0.15672596920779164,0.21015956400264116,0.063529362,0.066598452,0.002436866,HANDMOVE
-0.006040737,0.001343762,0.006551769,0.014949062984669581,-0.024003571,0.039927660021930954,0.000723608,0.000419952,0.000947039,0.059991983,0.14523424188883677,0.029714788600918807,0.038436431,0.000694462,HANDMOVE
-0.017078918,-0.001000243,0.004813811,-0.00337597,-0.011563575,-0.041929227,0.000881632,0.000626273,0.000825835,0.079765728,0.10382759281385014,0.017338781,0.039835488,0.001062737,HANDMOVE
-0.012811196,0.004141281,0.004393215,-0.025903982,-0.00455017,-0.086553016,0.00135489,0.001402307,0.00161292,0.11372868843722304,0.12120875732380032,0.021569391,0.054972281,0.001548743,HANDMOVE
-0.004417163,0.007325497,0.00146906,0.013535867177415634,-0.023978594,-0.058532483,0.00096772,0.001223509,0.001554182,0.086809975,0.10303563886042758,0.013526145415730502,0.050768398,0.001243313,HANDMOVE
-0.011387799,0.002752904,0.004188154,0.038662701775319865,-0.017578784,0.000607453,0.000250804,0.000411524,0.00050423,0.018479327,0.025151609396388618,0.005447219,0.029559199234372363,0.000447613,HANDMOVE
-0.012577149,0.003029248,0.003037595,0.011125144984107478,0.050191098242066794,0.034603549621533586,0.000137747,0.000175308,0.000387371,0.016638819781359816,0.017508978787694623,0.004721231,0.024612541006170597,0.000271237,HANDMOVE
-0.011990547,0.002163813,0.003850481,-0.021370356,0.045513488,0.021318743,0.000260659,0.000304941,0.000805011,0.038344783,0.034559147,0.009518565,0.033528158383943796,0.000409755,HANDMOVE
-0.011185487,0.001643041,0.00599327,-0.032692549,-0.052579719,-0.013964911,0.000389147,0.000387174,0.000967567,0.048948456274948454,0.034897617,0.009494367,0.038422722,0.000431316,HANDMOVE
-0.009868453,0.004369923,0.004386705,0.036348683,-0.141047548,0.049436355507932614,0.001012998,0.00066612,0.000824868,0.077744813,0.084859252,0.026134399,0.042408625,0.00084122,HANDMOVE
-0.013433642,0.002633364,0.006214225,0.005153583,0.005613329,0.063196197,0.001074804,0.000674319,0.000636995,0.07777451,0.16273240579823148,0.022809611,0.042158356391875776,0.000834806,HANDMOVE
-0.014770571,0.003234598,0.005952857,-0.047492924,0.090981017,-0.070947612,0.001515438,0.001054882,0.001820671,0.034907569404055636,0.11578627638227872,0.037485840266425416,0.055239376998615294,0.001603671,HANDMOVE
-0.014978684,0.004542745,0.006134656,0.07497597,-0.099497207,0.02529925,0.003672244,0.002810478,0.002526833,0.08104164,0.19220291263561332,0.11429043181932409,0.077741462,0.003248452,HANDMOVE
-0.013969883,0.005022923,0.0086026,-0.009991384,0.013568448,0.00322561,0.003666433,0.002675178,0.002384715,0.12116395964372417,0.3288422925349803,0.12333780772929158,0.077028463,0.003087335,HANDMOVE
-0.010318678,0.005000697,0.0074185,-0.054716975,0.10833277041092515,-0.098378154,0.001332652,0.000835058,0.001764613,0.063121526,0.17982364383914298,0.041393117,0.051486720383612884,0.001467957,HANDMOVE
-0.006760137,0.004551238,0.006133566,0.064834736,-0.077604815,0.078227162,0.004961278,0.005685197,0.001305081,0.039034395,0.094270569,0.10848570635809056,0.056952006133874106,0.008812059,HANDMOVE
-0.012950798,0.004710777,0.00697259,-0.004629838,0.016381913013756272,0.088285864,0.006140894,0.006282524,0.001536499,0.083540631,0.33540821127800124,0.11037418785863462,0.073052391,0.008861797,HANDMOVE
-0.018855027,0.002659446,0.006437795,-0.049054927,0.11900715805590152,-0.012129024,0.001347373,0.000696456,0.000838841,0.060968119,0.254878537,0.006092086,0.046234513306121654,0.00114907,HANDMOVE
-0.011017569,0.003255111,0.004509062,0.004177833,0.026608194122090926,-0.025938372,0.000297961,7.181541484708667e-05,0.000402889,0.013998440567913226,0.026645579465787165,0.002415542,0.027901774,0.000146471,HANDMOVE
-0.011427686,0.002721645,0.003076838,0.023373876,-0.030388449,-0.041377721,0.000663589,0.000671863,0.000392678,0.011524069755943635,0.020898013,0.010891341188121214,0.033482107196767086,0.000754545,HANDMOVE
-0.010407377,0.002021948,0.004347546,0.033643205023836345,0.012908893122803418,-0.016798093,0.000862426,0.000806521,0.000487609,0.012836099107435446,0.07828437,0.015597611219448993,0.037261230111912534,0.000899459,HANDMOVE
-0.008552619,0.002300879,0.009141138,0.00951607,0.048909593,0.015566903003491457,0.000536556,0.000250801,0.000514091,0.04937544,0.15424118281506732,0.006398317,0.033195955,0.000361478,HANDMOVE
-0.012447999,0.002984999,0.004901922,-0.02527599,0.030134314,0.000824432,0.000452155,0.000270947,0.000939468,0.077000515,0.24372939383483785,0.019317102,0.038488879723779124,0.000369068,HANDMOVE
-0.014654998,0.004498203,0.005598564,-0.027485235,-0.01717377,0.011243070384953173,0.000692507,0.000477386,0.002361221,0.303166714,0.6529207592384431,0.022444532599774046,0.051982083,0.001095324,HANDMOVE
-0.013317997,0.00475754,0.006670444,-0.011276145,-0.031940997,0.015717251738533375,0.000492406,0.000310751,0.00179293,0.2890503909841892,0.5125524323374904,0.006367931,0.039387491,0.001289211,HANDMOVE
-0.008871361,0.003490873,0.002114628,-0.016176194,0.012937912137713283,0.002511157,6.83884977214031e-05,1.9683293042451505e-05,0.000111588,0.021810509409267955,0.014820096398958926,0.00138837,0.013602951699033125,0.000109978,HANDMOVE
-0.004903015,0.003378923,0.001726711,-0.0182695,0.002204572,-0.01104643,6.0176783798234545e-06,1.935872664566316e-06,2.148699024447224e-05,0.002012418,0.001672935,0.00023734,0.00780436,6.970717109243779e-06,HANDMOVE
-0.00371846,0.003924714,0.001369753,0.047607747290749104,-0.014282702,-0.024182877,2.8353686676808257e-05,1.930661946586929e-05,5.06296433801138e-05,0.009801039,0.0038757,0.000999977,0.010248105,2.4372836880412872e-05,HANDMOVE
-0.00465721,0.003851113,0.001950403,-0.000327235,-0.00255244,-0.027728681,7.211060846324195e-05,2.568113927142485e-05,7.914578056986725e-05,0.032922516,0.005114809,0.001279261,0.013073730787686645,4.6339840417781216e-05,HANDMOVE
-0.005143315,0.003837,0.002003969,-0.014134123,0.011737918963481192,-0.004898278,5.4682672458387e-05,1.462473833409044e-05,6.895857051898734e-05,0.033567348,0.002340571,0.000916272,0.011885278031899336,4.219829948514766e-05,HANDMOVE
-0.004560295,0.00365756,0.002328615,0.034971277,-0.00279446,0.016714268,1.62657858967946e-05,1.230190715651801e-05,3.8131879742888806e-05,0.010344275940733864,0.001145144,0.000238329,0.00956724,1.4763980083073483e-05,HANDMOVE
-0.004652311,0.003285201,0.002158391,-0.084703341,0.001289436,0.012117015306139338,3.285475374546168e-05,3.745509045824142e-05,0.000191088,0.024685889472153392,0.005144412,0.00061161,0.014129322,9.885522940736619e-05,HANDMOVE
-0.004487549,0.003894978,0.000976265,-0.07826647,0.069641377,0.053775962269864974,0.000468236,0.000392657,0.000535883,0.075036876,0.051417953,0.027681173,0.029540033,0.000560424,HANDMOVE
-0.004768527,0.004147832,0.001441042,0.063692155,0.023334053761791443,0.030657454910688105,0.000678176,0.00049991,0.000606725,0.073177775,0.1263550870246588,0.050902979,0.035501771,0.000566456,HANDMOVE
-0.004184381,0.003423246,0.000229016,0.076094147,-0.070009731,-0.021995509,0.000299926,0.000169694,0.000462406,0.026463714399839872,0.081087948,0.022336492,0.026691647,0.000248862,HANDMOVE
